Time,Core1,Core2,Core3,Core4,Core5,Core6,Core7,Core8
19:11:25;15.1;14.6;13.5;10.1;6.1;17.0;9.0;7.9;
19:11:29;11.9;10.0;18.3;24.1;8.1;6.0;4.0;4.0;
19:11:31;25.0;9.9;12.9;12.7;8.0;5.0;2.0;12.5;
19:11:33;10.9;9.8;11.8;14.3;9.7;2.0;3.0;5.9;
19:11:34;23.3;6.2;13.7;13.5;7.8;9.1;4.0;5.0;
